doc_id,text,topic,probability
1722,pens kembali kirim delegasi baik dari masingmasing divisi pada ajang kontes robot indonesia kri wilayah ii jumat salah satu robot pens yang gabung dalam divisi krsbi humanoid yakni eros telah usai langsung running test tempat di ruang robotika lantai gedung d pens pada sesi ini eros beberapa kali laku uji coba lari dalam jarak meter walaupun sempat alami kendala tim eros hasil selesai running test dengan baik berita lengkap dapat baca di,1,0.8882012
1723,helat kontes robot indonesia kri wilayah ii telah pasuk hari pertama tim ersow yang tanding pada divisi krsbi roda telah usai ikut running test pada jumat ersow hasil cetak goal dalam kurun menit sesuai dengan waktu yang telah tentu tidak mudah puas diri tim ersow lihat terus matang kesiap jelang tanding esok hari berita lengkap dapat baca di,1,0.8251965
1724,belum mulai lomba pada esok hari tim eepis intelligent leg robot eilero usai ikut rangkai running test dan cek lengkap pada jumat rangkai giat ini laku di lapang kontes tim eilero yang letak di hall gedung d pens tahap ini laku guna beri sempat kepada para serta untuk laku simulasi kontes rill agar meminimalisir salah pada saat lomba nanti berita lengkap dapat baca di,1,0.8266528
1725,technical meeting yang rupa rangkai awal dari ajang kontes robot indonesia kri wilayah ii tahun usai ikut oleh empat tim robot pens pada jumat empat tim sebut yakni dari divisi lomba kontes robot seni tari indonesia krsti kontes robot madam api indonesia krpai kontes robot sepak bola indonesia krsbi humanoid dan kontes robot sepak bola indonesia krsbi roda helat cara daring lalu aplikasi video conference zoom giat ikut oleh wakil tim dari masingmasing kategori lomba berita lengkap dapat baca di,1,0.8711376
1726,selamat juang untuk tim robot politeknik elektronika negeri dalam ajang kontes robot indosia wilayah ii yang tuan rumah oleh institut teknologi bandung semangat politeknik pensjoss krinasional pensjuara kri kriitb kontesrobotindonesia,1,0.8800151
1727,jelang laksana kontes robot indonesia kri wilayah yang akan helat cara daring pada pekan ini tim robot pens tengah jalan rangkai siap guna beri performa baik pada rabu direktur pens dr zainal arief st mt lihat sedang beri arah dan tinjau kesiap tim robot pens yang ada di ruang robotika dan hall gedung d pens pada sempat ini beliau juga beri dukung penuh kepada semua tim yang akan laga pada kompetisi ini berita lengkap dapat baca di,1,0.8845718
1728,pens tv teaser kontes robot indonesia wilayah ii helat kontes robot indonesia wilayah ii selenggara pada oktober cara daring mari saksi dan dukung tim robot pens ajang sebut untuk video lengkap dapat lihat di youtubecompenstv,1,0.8481735
1729,halo pens mania kompetisi robot tingkat nasional kini telah hadir kembali loh yakni kontes robot indonesia kri yang tuan rumah oleh institut teknologi bandung walau masa pandemi seperti ini ayo tetap dukung almamater kita saksi live streaming tim robot pens untuk tau bagaimana seruh catat tanggal pada oktober jangan sampai tinggal ya politeknik pensjoss krinasional pensjuara kri kriitb kontesrobotindonesia,1,0.8210654
1730,jangan pernah lupa betapa penting pekerjaanmupara pemuda bangsa indonesia sedang cari untuk bimbing didik dan ajar terima kasih atas semua kerja keras selamat hari guru nasional pens pensjoss politeknik hariguru,0,0.87994105
1731,direktur dan civitas akademika politeknik elektronika negeri ucap dirgahayu tentara nasional indonesia tni yang ke sinergi untuk negeri oktober oktober politeknik politeknikjoss dirgahayutni sinergiuntuknegeri,0,0.7112206
1732,workshop tutorial applying big data for managing customer value giat laksana pada hari sabtu oktober pukul wib via zoom meeting hadir narasumber anang syarifudin aminsyah st mti data scientist cvm data science pt xl axiata tbk link daftar contact person ilham,-1,0.43950295
1733,guna tingkat tahu tentang kembang cinematography dan filmmaker program studi teknologi multimedia broadcasting pens ada webinar tajuk documentary and montage movies pada sabtu webinar yang ikut oleh mahasiswa dan serta umum ini turut hadir dua bicara yang kompeten bidang bicara pertama yakni dr ing hestiasari rante st msc selaku dosen pens dan produser film asal jerman sabine eckhard bagai bicara dua berita lengkap dapat baca di,0,0.63098955
1734,kuliah tamu inside drone emprit natural language processing sentiment analysis bot detection demography analysis giat laksana pada hari rabu oktober pukul wib via zoom meeting dengan hadir narasumber ismail fahmi st ma phd founder drone emprit dan media kernels indonesia link daftar contact person ilham,1,0.53969264
1735,politeknik elektronika negeri pens laku diskusi cara daring dan penandatanganan nota paham memorandum of uderstanding mou dengan tiga usaha sekaligus langsung di ruang rapat lantai gedung pascasarjana pens antara adalah pt aplikasi anak bangsa gojek pt andromeda dan pt banter prima sentosa nota paham sebut dalam hal kembang didik kerja praktik internship latih kolaborasi riset dan program bantu beasiswa berita lengkap dapat baca di,0,0.8114754
1736,selamat ingat hari batik nasional hari batik nasional ingat tiap tanggal oktober ini rupa raya untuk ingat tetap batik bagai waris manusia untuk budaya los dan nobendawi oleh unesco pada tahun politeknik politeknikjoss haribatiknasional,0,0.6521081
1737,batik adalah salah satu waris budaya indonesia yang sudah aku oleh bagai negara kita bagai generasi terus bangsa patut bangga dan turut andil dalam lestari batik lama hari batik nasional lestari budaya indonesia pensjoss politeknik haribatiknasional,0,0.67237365
1738,international electronics symposium ies kembali helat beda dengan tahuntahun belum kini ies selenggara cara virtual lalu live streaming youtube dan aplikasi video conference webex langsung lama dua hari hitung sejak selasa giat sebut turut hadir tiga keynote speakers yakni prof jun miura dari toyoyashi university of technology japan prof ali kara dari atilim university turkey serta ir dadet pramadihanto meng phd dari pens indonesia ies kali ini bawa tema the role of autonomous and intelligent systems for human life and comfort berita lengkap dapat baca di,1,0.6032344
1739,ingat hari sakti pancasila pada tahun ini tema indonesia maju landas pancasila oktober kutip dari pidato menteri didik dan budaya di masa krisis lilinlilin pancasila rang gelap di manamana dalam rekam video pidato hari sakti pancasila di jakarta rabu mereka adalah para tenaga medis rawan mahasiswa para pimpin di sektor perintah dan swasta para muka agama seniman indonesia didik dan tenaga didik orang tua serta seluruh stakeholder didik dan budaya yang juang dengan mampu masingmasing politeknik politeknikjoss pancasilasakti indonesiamajuberlandaskanpancasila,0,0.65906835
1740,webinar documentary and montage movies giat webinar laksana pada hari sabtu oktober pukul wib via zoom meeting hadir dua narasumber yang akan beri materi sesuai dengan bidang ahli mereka narasumber sabine eckhard praktisi industri film narasumber hestiasari rante dosenpeneliti dalam bidang multimedia serta a dosen dan mahasiswa di politeknik elektronika negeri pada umum dan program studi d teknologi multimedia broadcasting pada khusus b masyarakat pada umum c kuota batas link daftar contact person andika,-1,0.60498095
1741,moga dengan ada hari kereta ini kereta api di indonesia makin maju dan bekembang serta dapat baik arus tranformasi di indonesia selamat hari kereta api politeknik pensjoss harikeretaapi,0,0.7237358
1742,tahlil online untuk bersamasama doa alm bapak drs miftahul huda mt seperti pada informasi belum beliau adalah salah satu dosen baik kami di program studi teknik telekomunikasi dan wakil direktur bidang mahasiswa pens tahun turut informasi almarhum pulang ke rahmatullah pada sabtu september tahlil ikut dari tempat masingmasing cara online lalu aplikasi zoom buka untuk mahasiswa alumni dan umum minggu september pukul wib selesai link bitlytahlilanonlinepens meeting id passcode tahlil,0,0.7037668
1743,innalillahi wa inna illaihi rojiun direktur dan keluarga besar politeknik elektronika negeri turut bela sungkawa atas pulang ke rahmatullah drs miftahul huda mt beliau adalah dosen teknik telekomunikasi dan wakil direktur bidang mahasiswa moga allah swt terima amal ibadah dan dapat tempat baik di jannahnya aamiin,0,0.58789515
1744,meski ada tengah kondisi pandemi seperti ini rupa tidak surut jiwa kompetitif mahasiswa pens pada jumat dua mahasiswa program studi d teknik informatika pens yakni rafly arief kanza dan iervan firdiansyah dengan karya yang judul agries hasil bawa pulang juara pada ajang dilo hackathon festival dengan usung tema impacting for indonesia harap lewat karya para serta dapat jadi solusi dari agam masalah yang ada di indonesia kompetisi yang selenggara oleh digital innovation lounge dilo ini dan helat cara virtual berita lengkap dapat baca di,0,0.8014622
1745,helat pilih mahasiswa prestasi pilmapres tingkat nasional usai selenggara oleh pusat prestasi nasional puspresnas menteri didik dan budaya kemendikbud republik indonesia dalam ajang ini politeknik elektronika negeri pens kirim delegasi yakni muhammad alan nur dalam kategori program diploma mahasiswa asal program studi teknik komputer ini belum telah pilih jadi juara mahasiswa berpretasi mawapres pens telah jalan tahap seleksi dan proses bina berita lengkap dapat baca di,0,0.76709276
1746,selamat dan sukses atas raih dengan akreditasi a program studi sarjana terap teknik informatika politeknik elektronika negeri oleh badan akreditasi nasional guru tinggi politeknik politeknikjoss pensjoss vokasi,0,0.738068
1747,program pascasarjana s terap pens present workshop tutorial deep learning for image segmentation using phyton narasumber oskar nathan sst mtrt alumni d dan s terap pens dosen departemen ilmu komputer dan elektronika fakultas mipa ugm dan terima beasiswa mext program doktor di tut jepang syarat serta pesertamahasiswa sudah menginstal software phyton pada pclaptop masingmasing sabtu september pukul wib via zoom link daftar,0,0.33875382
1748,selamat hari palang merah indonesia terimakasih atas jasa para juang manusia moga selalu sehat indonesia dengan saling bagi dan terap hidup sehat pensjoss pmi politeknik,0,0.6853969
1749,selamat atas capai muhammad alan nur mahasiswa sarjana terap teknik komputer juara di pilih mahasiswa prestasi program diploma tingkat nasional yang ada oleh pusat prestasi nasional menteri didik dan budaya politeknikjoss pensjoss mawapres,0,0.6783031
1750,selamat hari olahraga nasional moga dengan ada ingat hari olahraga ini atlet nasional makin jaya dan lebih banyak lagi cetak prestasi selain itu moga masyarakat indonesia makin senang olah raga dan jadi rakyat yang sehat amin pensjoss politeknik olahraganasional,0,0.71976304
1751,kalau mau tunggu sampai covid lalu kita akan habis sisa hidup kita hanya untuk tunggu yuk tetap semangat untuk jalan ajar daring di semester ganjil ini selamat jalan semester ganjil politeknik pens pensjoss,4,0.88236845
1752,tuju untuk tanam nilainilai kewirausahaan pada diri mahasiswa agar dapat saing dalam dunia kerja program studi d multimedia broadcasting pens telah usai helat webinar dengan usung tema ajar generasi milenial bas soft skill build your own business helat pada sabtu giat ini turut datang budi ruswantono selaku founder cv putra mandiri dan diah septi yanaratri sst mt yang rupa koordinator kewirausahaan pens webinar kali ini selenggara via zoom dan hadir oleh mahasiswa pens dari bagai jurus berita lengkap dapat baca di,0,0.79823637
1753,bagai upaya tingkat daya saing di dunia kerja wakil gubernur jawa timur ajak mahasiswa baru politeknik elektronika negeri pens jawab tantang ekonomi pasca pandemi hal tesebut sampai dr h emil elestianto dardak bbus msc dalam studium generale yang jadi salah satu acara dari giat kukuh mahasiswa baru oleh senat pens giat langsung pada jumat cara daring berita lengkap dapat baca di,0,0.8362607
1754,dalam rangka kukuh mahasiswa baru pens pada jumat telah helat sidang senat buka pada giat yang laksana cara daring ini juga dapat sesi studium general dengan hadir wakil gubernur jawa timur yakni dr h emil elestianto dardak bbus msc mahasiswa yang kukuh liput mahasiswa baru pens pascasarjana terap didik jarak jauh pjj lanjut jenjang lj sarjana terap diploma dan program studi luar kampus utama psdku berita lengkap dapat baca di,0,0.8116319
1755,pens telah usai helat rangkai giat kenal hidup kampus mahasiswa baru dan informasi kenal mahasiswa baru pkkmb ipmb tepat dengan situasi pandemi covid tahun ini selenggara pkkmb ipmb laku cara dalam jaring atau daring langsung lama empat hari hitung sejak senin giat ini ikut oleh seluruh mahasiswa baru pens masuk mahasiswa dari kampus psdku lamongan dan sumenep berita lengkap dapat baca di,0,0.8156824
